screen_id,route,page_widget,layout_pattern,vpc_owner_file,rules_1_6_status,l1,l2,l5,l3,exception_reason
AppRouteNames.sc374StakingAuditReports,AppRoutePaths.earnAuditReports,StakingAuditReportsPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_audit_reports_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc363StakingAutoCompound,AppRoutePaths.earnAutoCompound,StakingAutoCompoundPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_auto_compound_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc361StakingEarningsCalendar,AppRoutePaths.earnCalendar,StakingEarningsCalendarPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_earnings_calendar_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc388StakingCommunityGovernance,AppRoutePaths.earnCommunityGovernance,StakingCommunityGovernancePage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_community_governance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc386StakingContingencyPlan,AppRoutePaths.earnContingencyPlan,StakingContingencyPlanPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_contingency_plan_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc375StakingCustody,AppRoutePaths.earnCustody,StakingCustodyPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_custody_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc358StakingDashboard,AppRoutePaths.earnDashboard,StakingDashboardPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_dashboard_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc394StakingDataExport,AppRoutePaths.earnDataExport,StakingDataExportPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_data_export_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc396StakingDeveloperConsole,AppRoutePaths.earnDeveloperConsole,StakingDeveloperConsolePage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_developer_console_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc385StakingEmergencyActions,AppRoutePaths.earnEmergencyActions,StakingEmergencyActionsPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_emergency_actions_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc370StakingFAQ,AppRoutePaths.earnFAQ,StakingFAQPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_faq_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc392StakingForum,AppRoutePaths.earnForum,StakingForumPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_forum_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc369StakingGuide,AppRoutePaths.earnGuide,StakingGuidePage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_guide_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc360StakingHistory,AppRoutePaths.earnHistory,StakingHistoryPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_history_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc368StakingInstitutional,AppRoutePaths.earnInstitutional,StakingInstitutionalPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_institutional_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc365StakingInsurance,AppRoutePaths.earnInsurance,StakingInsurancePage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_insurance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc377StakingInsuranceFundTransparency,AppRoutePaths.earnInsuranceFundTransparency,StakingInsuranceFundTransparencyPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_insurance_fund_transparency_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc364StakingLiquidStaking,AppRoutePaths.earnLiquidStaking,StakingLiquidStakingPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_liquid_staking_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc367StakingMultiChain,AppRoutePaths.earnMultiChain,StakingMultiChainPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_multi_chain_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc371StakingNotifications,AppRoutePaths.earnNotifications,StakingNotificationsPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_notifications_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc380StakingProofOfReserves,AppRoutePaths.earnProofOfReserves,StakingProofOfReservesPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_proof_of_reserves_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc389StakingProposals,AppRoutePaths.earnProposals,StakingProposalsPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_proposals_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc372StakingRecommendations,AppRoutePaths.earnRecommendations,StakingRecommendationsPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_recommendations_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc373StakingRegulatoryFramework,AppRoutePaths.earnRegulatoryFramework,StakingRegulatoryFrameworkPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_regulatory_framework_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc381StakingRiskDashboard,AppRoutePaths.earnRiskDashboard,StakingRiskDashboardPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_risk_dashboard_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc384StakingRiskScoreCalculator,AppRoutePaths.earnRiskScoreCalculator,StakingRiskScoreCalculatorPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_risk_score_calculator_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc329Savings,AppRoutePaths.earnSavings,SavingsPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc343SavingsAnalytics,AppRoutePaths.earnSavingsAnalytics,SavingsAnalyticsPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_analytics_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc341AutoCompoundSettings,AppRoutePaths.earnSavingsAutoCompound,AutoCompoundSettingsPage,direct_vpc,features/earn_savings/presentation/pages/savings/auto_compound_settings_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc350SavingsAutoPilot,AppRoutePaths.earnSavingsAutoPilot,SavingsAutoPilotPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_autopilot_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc349SavingsBacktest,AppRoutePaths.earnSavingsBacktest,SavingsBacktestPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_backtest_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc340SavingsComparison,AppRoutePaths.earnSavingsComparison,SavingsComparisonPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_comparison_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc346SavingsDca,AppRoutePaths.earnSavingsDca,SavingsDCAPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_dca_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc348SavingsExport,AppRoutePaths.earnSavingsExport,SavingsExportPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_export_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc336SavingsFAQ,AppRoutePaths.earnSavingsFAQ,SavingsFAQPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_faq_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc342SavingsGoal,AppRoutePaths.earnSavingsGoals,SavingsGoalPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_goal_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc335SavingsGuide,AppRoutePaths.earnSavingsGuide,SavingsGuidePage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_guide_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc334SavingsHistory,AppRoutePaths.earnSavingsHistory,SavingsHistoryPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_history_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc351SavingsLadder,AppRoutePaths.earnSavingsLadder,SavingsLadderPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_ladder_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc345SavingsNotificationPreferences,AppRoutePaths.earnSavingsNotificationPreferences,SavingsNotificationPreferencesPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_notification_preferences_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc337SavingsNotifications,AppRoutePaths.earnSavingsNotifications,SavingsNotificationsPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_notifications_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc333SavingsPortfolio,AppRoutePaths.earnSavingsPortfolio,SavingsPortfolioPage,direct_vpc,features/earn_savings/presentation/pages/savings/earn_portfolio_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc330SavingsProductDetail,AppRoutePaths.earnSavingsProductSample,SavingsProductDetailPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_product_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc344SavingsAutoRebalance,AppRoutePaths.earnSavingsRebalance,SavingsAutoRebalancePage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_auto_rebalance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc332SavingsReceipt,AppRoutePaths.earnSavingsReceipt,SavingsReceiptPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_receipt_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc338SavingsRecommendations,AppRoutePaths.earnSavingsRecommendations,SavingsRecommendationsPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_recommendations_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc331SavingsRedeem,AppRoutePaths.earnSavingsRedeemPos001,SavingsRedeemPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_redeem_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc339SavingsRiskAssessment,AppRoutePaths.earnSavingsRiskAssessment,SavingsRiskAssessmentPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_risk_assessment_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc347SavingsSmartSuggestions,AppRoutePaths.earnSavingsSmartSuggestions,SavingsSmartSuggestionsPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_smart_suggestions_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc352SavingsWhatIf,AppRoutePaths.earnSavingsWhatIf,SavingsWhatIfPage,direct_vpc,features/earn_savings/presentation/pages/savings/savings_what_if_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc382StakingSlashingHistory,AppRoutePaths.earnSlashingHistory,StakingSlashingHistoryPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_slashing_history_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc387StakingSocialFeed,AppRoutePaths.earnSocialFeed,StakingSocialFeedPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_social_feed_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc328StakingEarnStaking,AppRoutePaths.earnStaking,StakingEarnPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_earn_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc357StakingRiskAssessment,AppRoutePaths.earnStakingRiskAssessment,StakingRiskAssessmentPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_risk_assessment_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc354StakingRiskDisclosure,AppRoutePaths.earnStakingRiskDisclosure,StakingRiskDisclosurePage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_risk_disclosure_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc356StakingTaxGuide,AppRoutePaths.earnStakingTaxGuide,StakingTaxGuidePage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_tax_guide_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc353StakingTerms,AppRoutePaths.earnStakingTerms,StakingTermsPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_terms_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc355StakingWithdrawalPolicy,AppRoutePaths.earnStakingWithdrawalPolicy,StakingWithdrawalPolicyPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_withdrawal_policy_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc376StakingSuitabilityAssessment,AppRoutePaths.earnSuitabilityAssessment,StakingSuitabilityAssessmentPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_suitability_assessment_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc395StakingThirdPartyIntegrations,AppRoutePaths.earnThirdPartyIntegrations,StakingThirdPartyIntegrationsPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_third_party_integrations_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc378StakingTransactionReporting,AppRoutePaths.earnTransactionReporting,StakingTransactionReportingPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_transaction_reporting_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc383StakingValidatorHealthMonitor,AppRoutePaths.earnValidatorHealthMonitor,StakingValidatorHealthMonitorPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_validator_health_monitor_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc362StakingValidatorSelection,AppRoutePaths.earnValidatorSelection,StakingValidatorSelectionPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_validator_selection_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc391StakingVoting,AppRoutePaths.earnVoting,StakingVotingPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_voting_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc390StakingVotingDetail,AppRoutePaths.earnVotingProposalRoute,StakingVotingPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_voting_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc393StakingWebhooks,AppRoutePaths.earnWebhooks,StakingWebhooksPage,direct_vpc,features/earn_staking/presentation/pages/staking/staking_webhooks_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc320EnterpriseStates,AppRoutePaths.enterpriseStates,buildSurfaceAwareTabletRoute,direct_vpc,shared/layout/vit_tablet_utility_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:warn,pass,pass,pass,pass,
AppRouteNames.sc418ForceUpdateGate,AppRoutePaths.forceUpdateGate,ForceUpdateGatePage,direct_vpc,features/enterprise_states/presentation/pages/force_update_gate_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc007Home,AppRoutePaths.home,switch,direct_vpc,features/home/presentation/phone/pages/home_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc295Launchpad,AppRoutePaths.launchpad,LaunchpadPage,direct_vpc,features/launchpad/presentation/pages/hub/launchpad_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc308LaunchpadAbiDiff,AppRoutePaths.launchpadAbiDiff,LaunchpadAbiDiffPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_abi_diff_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc309LaunchpadAddressBook,AppRoutePaths.launchpadAddressBook,LaunchpadAddressBookPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_address_book_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc304LaunchpadBatchClaim,AppRoutePaths.launchpadBatchClaim,LaunchpadBatchClaimPage,direct_vpc,features/launchpad/presentation/pages/claim/launchpad_batch_claim_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc305LaunchpadBridgeCompare,AppRoutePaths.launchpadBridgeCompare,LaunchpadBridgeComparePage,direct_vpc,features/launchpad/presentation/pages/bridge/launchpad_bridge_compare_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc303LaunchpadBridgeOrder,AppRoutePaths.launchpadBridgeOrderTx001,LaunchpadBridgeOrderPage,direct_vpc,features/launchpad/presentation/pages/bridge/launchpad_bridge_order_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc302LaunchpadClaimReceipt,AppRoutePaths.launchpadClaimReceiptPos001,LaunchpadClaimReceiptPage,direct_vpc,features/launchpad/presentation/pages/claim/launchpad_claim_receipt_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc300LaunchpadContract,AppRoutePaths.launchpadContractSample,LaunchpadContractPage,direct_vpc,features/launchpad/presentation/pages/hub/launchpad_contract_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc316LaunchpadDcaBuilder,AppRoutePaths.launchpadDcaBuilder,LaunchpadDcaBuilderPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_dca_builder_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc307LaunchpadEventLog,AppRoutePaths.launchpadEventLog,LaunchpadEventLogPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_event_log_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc311LaunchpadGasTracker,AppRoutePaths.launchpadGasTracker,LaunchpadGasTrackerPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_gas_tracker_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc299LaunchpadIdoBridge,AppRoutePaths.launchpadIdoBridgeSample,LaunchpadIdoBridgePage,direct_vpc,features/launchpad/presentation/pages/bridge/launchpad_ido_bridge_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc315LaunchpadLimitOrders,AppRoutePaths.launchpadLimitOrders,LaunchpadLimitOrdersPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_limit_orders_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc313LaunchpadMultisig,AppRoutePaths.launchpadMultisig,LaunchpadMultisigPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_multisig_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc306LaunchpadNotifSound,AppRoutePaths.launchpadNotifSound,LaunchpadNotifSoundPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_notif_sound_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc297LaunchpadPerformance,AppRoutePaths.launchpadPerformance,LaunchpadPerformancePage,direct_vpc,features/launchpad/presentation/pages/hub/launchpad_performance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc296LaunchpadPortfolio,AppRoutePaths.launchpadPortfolio,LaunchpadPortfolioPage,direct_vpc,features/launchpad/presentation/pages/hub/launchpad_portfolio_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc312LaunchpadRebalance,AppRoutePaths.launchpadRebalance,LaunchpadRebalancePage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_rebalance_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc301LaunchpadReceipt,AppRoutePaths.launchpadReceiptSub001,LaunchpadReceiptPage,direct_vpc,features/launchpad/presentation/pages/hub/launchpad_receipt_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc317LaunchpadRiskAnalytics,AppRoutePaths.launchpadRiskAnalytics,LaunchpadRiskAnalyticsPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_risk_analytics_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc318LaunchpadDetail,AppRoutePaths.launchpadSample,LaunchpadDetailPage,direct_vpc,features/launchpad/presentation/pages/hub/launchpad_detail_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc298LaunchpadStaking,AppRoutePaths.launchpadStaking,LaunchpadStakingPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_staking_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc314LaunchpadSwapAggregator,AppRoutePaths.launchpadSwapAggregator,LaunchpadSwapAggregatorPage,direct_vpc,features/launchpad/presentation/pages/bridge/launchpad_swap_aggregator_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc310LaunchpadWebhooks,AppRoutePaths.launchpadWebhooks,LaunchpadWebhooksPage,direct_vpc,features/launchpad/presentation/pages/tools/launchpad_webhooks_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc417MaintenanceGate,AppRoutePaths.maintenanceGate,MaintenanceGatePage,direct_vpc,features/enterprise_states/presentation/pages/maintenance_gate_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc008MarketList,AppRoutePaths.markets,switch,direct_vpc,features/markets/presentation/phone/pages/market_list_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc023AdvancedCharts,AppRoutePaths.marketsAdvancedCharts,AdvancedChartsPage,direct_vpc,features/markets/presentation/pages/portfolio/advanced_charts_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc014PriceAlerts,AppRoutePaths.marketsAlerts,PriceAlertsPage,direct_vpc,features/markets/presentation/pages/portfolio/price_alerts_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc017MarketCalendar,AppRoutePaths.marketsCalendar,MarketCalendarPage,direct_vpc,features/markets/presentation/pages/tools/market_calendar_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
AppRouteNames.sc016ComparisonTool,AppRoutePaths.marketsCompare,ComparisonToolPage,direct_vpc,features/markets/presentation/pages/tools/comparison_tool_page.dart,R1:pass|R2:pass|R3:pass|R4:pass|R5:pass|R6:pass,pass,pass,pass,pass,
